# gpstime BSN BCI f_mean f_median hrss_mean hrss_median Q_mean Q_median
1.127783782640000105e+09 8.654602000000000572e+00 4.629999999999999893e+00 4.996158887668912598e+02 4.985599888110534721e+02 7.569162210274332536e-23 7.636959232377987224e-23 7.928435190535785715e+00 7.617421344394640137e+00
1.128284629400000095e+09 1.381901099999999971e+01 6.121999999999999886e+00 5.313248143945975244e+02 5.326894864688770213e+02 7.281701852320790213e-23 7.028651785594701738e-23 4.304831115896651461e+00 4.093357952942749733e+00
1.129074030579999924e+09 1.133566199999999924e+01 5.501000000000000334e+00 2.179968207018664828e+02 2.179811426431820109e+02 4.706469843906037416e-23 4.347562651001193322e-23 8.019780700049531674e+01 8.067347695458549595e+01
1.130083519990000010e+09 1.314344700000000010e+01 5.823999999999999844e+00 7.742921421090958347e+02 7.721366452393845066e+02 1.161460931840019339e-22 1.146042058807466113e-22 1.127790485291328793e+01 1.095388039713565043e+01
1.130513333980000019e+09 5.077536000000000271e+00 2.923000000000000043e+00 5.470662172222444042e+02 5.461081748609959732e+02 5.411140312397937057e-23 4.979043894518452849e-23 3.245396908928792357e+01 3.114615218030019861e+01
1.130687540900000095e+09 1.416148000000000025e+02 4.510000000000000120e-01 4.096438224090299514e+02 4.096314092151699811e+02 3.209599063053066378e-22 3.251099583036964030e-22 9.315209589561619907e+01 9.344440995035360231e+01
1.130832524150000095e+09 5.521374999999999922e+00 3.500999999999999890e+00 8.207154472413131998e+02 8.186928949654819689e+02 1.173470194968377767e-22 1.111283162428455290e-22 5.573767583463040687e+00 3.400566775477710024e+00
1.131171537700000048e+09 2.813849999999999962e+00 1.062000000000000055e+00 3.426668126357301389e+02 3.433508775548959875e+02 4.538774006541438707e-23 4.461964420428299663e-23 2.668014244502606758e+01 1.978089721122169919e+01
1.131322592259999990e+09 1.080015200000000064e+01 5.317999999999999616e+00 2.849239766101526925e+02 2.798248254140819995e+02 4.502758136634285187e-23 4.248148965917841358e-23 9.112845445557823609e+00 7.934308506825439977e+00
1.131326464220000029e+09 7.212689000000000128e+00 3.773000000000000131e+00 3.528807632601539126e+02 3.524556490132960107e+02 4.679264974299291502e-23 4.431512945122323140e-23 2.455438599826609192e+01 2.416069135444810101e+01
1.132150467539999962e+09 4.163840999999999681e+00 1.254999999999999893e+00 3.412075434276090391e+02 3.436858092842550150e+02 4.175581339444610942e-23 4.050396390561728290e-23 7.378210130304063341e+01 7.666339890329919626e+01
1.132581158720000029e+09 1.207493999999999978e+01 6.995000000000000107e+00 7.684264831998859790e+02 7.669377772354439458e+02 8.338756879101792929e-23 7.959547286030373824e-23 5.181190852569437233e+00 5.093528344257039819e+00
1.132623758200000048e+09 1.120519099999999924e+01 3.476999999999999869e+00 5.538833945914062724e+02 5.538468276178340375e+02 6.502053589769665460e-23 6.491223288097484308e-23 8.045685405620851327e+01 8.248650153964250364e+01
1.132753560019999981e+09 8.391693000000000069e+00 2.471999999999999975e+00 1.112927476456673759e+02 1.110350222184650022e+02 4.449692470886627293e-23 4.252051748983368700e-23 2.884809040148027037e+01 2.751558198865640037e+01
1.133154894750000000e+09 1.236115500000000011e+01 6.352000000000000313e+00 1.218476400097181909e+02 1.218614728772270013e+02 5.582488247083784093e-23 5.058970715180105697e-23 5.299362908434074093e+00 5.228780933563495381e+00
1.133232501630000114e+09 2.558523999999999798e+00 4.590000000000000191e-01 4.140626735832948953e+02 3.385078123610119860e+02 4.702559251577366511e-23 4.251466206709189991e-23 6.560734391681158684e+01 6.815368889226199656e+01
1.133333625569999933e+09 1.174856100000000048e+01 5.618000000000000327e+00 3.414503254900168940e+02 3.411126590980919673e+02 5.495177434276059246e-23 5.001356959506113245e-23 4.447858235810956273e+01 4.182411335602530045e+01
1.133610216230000019e+09 2.122125000000000039e+00 1.360000000000000098e+00 7.862536849813271829e+02 8.203082667992944153e+02 5.330108589235967596e-23 5.385088514181831151e-23 1.679259834202892065e+01 7.428232194260250054e+00
1.133798319799999952e+09 8.615202000000000027e+00 4.306000000000000050e+00 4.721368037196762089e+02 4.708734947119185108e+02 5.454139709635577638e-23 5.308760606336157203e-23 4.303170900565209678e+00 4.094364983357595023e+00
1.135213097900000095e+09 2.376106000000000051e+00 5.639999999999999458e-01 5.057707192841639312e+02 4.949028615923580219e+02 4.747520957067974967e-23 4.555881605823857456e-23 6.087762487215988472e+01 6.228142065426410312e+01
1.135839979140000105e+09 7.158399000000000179e+00 4.636999999999999567e+00 3.176182839737252266e+02 3.178151386677479877e+02 4.326238615053282124e-23 4.114290833480121981e-23 2.382887319189777031e+01 1.437917534341490011e+01
1.136503737339999914e+09 8.164851000000000525e+00 4.400999999999999801e+00 5.946587764594258942e+02 5.946492606339020313e+02 5.800790858774836953e-23 5.550943946396752782e-23 6.937292960252032969e+01 6.816227231461999736e+01
1.136881396609999895e+09 9.166520000000000223e+00 3.617999999999999883e+00 1.339824471854272474e+02 1.340657635497040019e+02 4.825924733471339185e-23 4.347763844244264029e-23 3.408627598380306978e+01 3.217017852657374988e+01
1.137244557599999905e+09 8.518974999999999298e+00 5.668999999999999595e+00 1.554406219107057723e+02 1.553003555735984946e+02 5.050678925354233934e-23 4.592918959397487764e-23 1.169208003926225814e+01 1.120314780873775007e+01
1.126081482970000029e+09 1.674383299999999863e+01 2.915000000000000036e+00 2.640506105606037295e+02 2.641630073375590086e+02 6.758892947252742196e-23 6.299231183289230195e-23 6.612774595788885712e+00 6.500287102605660117e+00
1.126740233059999943e+09 1.086904700000000012e+01 6.012999999999999901e+00 3.478223474414184011e+02 3.478435875261039882e+02 7.788303403797312936e-23 7.365664090545765836e-23 3.725502922641481973e+01 3.622056046248989958e+01
1.127355011230000019e+09 1.509778000000000020e+01 6.057000000000000384e+00 3.075320119870204394e+02 3.075250037477579781e+02 6.185643650218482498e-23 6.101418601419878832e-23 1.893341068038938957e+01 1.860509551857730060e+01
1.127601158130000114e+09 4.349686000000000163e+00 1.893000000000000016e+00 8.580834155109837411e+02 8.571900475346594703e+02 9.881995290374920108e-23 9.676191282215088596e-23 5.839501446068196877e+00 4.455389662536200390e+00
1.128745622230000019e+09 1.132101899999999972e+01 6.208000000000000185e+00 1.055233106244040755e+02 1.055069611673145005e+02 4.795616627007522900e-23 4.535553659529647745e-23 2.745408054527198871e+01 2.688263253848059975e+01
1.129045656160000086e+09 1.417383399999999938e+01 4.068999999999999950e+00 1.440044100427982698e+02 1.439936010327620011e+02 6.468132357037326247e-23 6.260621296672123888e-23 1.454117327401763937e+01 1.404113626553109917e+01
1.129791281430000067e+09 3.466854000000000102e+00 1.850999999999999979e+00 8.936985719636613794e+02 9.032730089379849687e+02 7.366600687669708050e-23 6.882419244043540583e-23 1.872441246974679530e+01 1.507708218619769980e+01
1.130081124950000048e+09 2.254049200000000042e+01 4.799999999999999822e-01 1.996872571418041673e+02 2.005786945840944782e+02 6.685767707929468670e-23 6.247925229265454618e-23 6.111315660684879525e+00 6.127741753620044918e+00
1.130131456769999981e+09 5.583274000000000292e+00 4.067000000000000171e+00 7.389467475197402564e+02 7.345635726090924891e+02 6.926170638824553883e-23 6.820546649153018552e-23 4.810831169238370286e+00 4.212379453021174669e+00
1.130503783109999895e+09 1.083699400000000068e+01 1.270999999999999908e+00 2.486271296741159347e+02 2.486310833549314907e+02 4.617650414125962445e-23 4.323891874470000191e-23 7.307752021509668339e+01 7.223881148533894248e+01
1.130777089829999924e+09 4.839362999999999637e+00 6.710000000000000409e-01 5.935856197143631334e+02 5.919262226567719836e+02 5.414205928498900561e-23 5.039645044782685084e-23 8.423859436153927405e+00 6.637703063398370240e+00
1.132893761250000000e+09 1.014418999999999960e+00 2.610000000000000098e-01 4.933658118047613925e+02 5.574273984910569197e+02 4.686596145690071835e-23 4.316609682671891706e-23 6.226909635471137250e+01 6.746361597931505116e+01
1.133110491240000010e+09 8.730736999999999526e+00 4.708999999999999631e+00 3.097514525023022429e+02 3.097701061889159746e+02 4.979847960670988372e-23 4.611832838713977767e-23 8.381545447225103374e+01 8.451104044021529660e+01
1.133464994769999981e+09 1.290648200000000045e+01 6.171999999999999709e+00 6.621077014501255462e+02 6.608688712835675005e+02 9.686304697538670091e-23 8.187149249060771343e-23 1.150762978066990350e+01 1.160038020171705142e+01
1.133941769019999981e+09 3.670331000000000010e+00 1.481999999999999984e+00 2.994892328770788481e+02 3.771078441179150218e+02 4.928827355009033025e-23 4.744616744506390159e-23 5.106315330729793800e+01 4.511532929533200331e+01
1.134270675759999990e+09 6.756448999999999927e+00 4.062000000000000277e+00 3.442522113451868790e+02 3.425716106323129679e+02 4.871978558487544877e-23 4.561741413164856954e-23 7.446464133289309473e+01 7.748865694303890450e+01
1.134305349319999933e+09 1.309266599999999947e+01 5.631000000000000227e+00 4.761884026970652144e+02 4.752376767142720269e+02 5.939658618937538238e-23 5.915129064859048640e-23 2.411820415032142151e+01 2.275822172643900032e+01
1.136496635630000114e+09 9.273486999999999369e+00 3.434000000000000163e+00 4.535760099986625846e+02 4.535821381950569844e+02 4.815497947695136571e-23 4.699719811378384674e-23 8.118996689185249238e+01 8.277718127945709625e+01
1.136587548599999905e+09 1.569309999999999983e+00 6.059999999999999831e-01 7.034368685171517654e+02 8.718328186030779534e+02 5.535239779998329923e-23 4.807641064264116541e-23 4.586522305061106408e+01 4.521027995539340338e+01
1.137241740140000105e+09 3.032370999999999928e+00 1.405000000000000027e+00 5.392168123275977223e+02 5.234419103127345352e+02 5.222447449467656724e-23 4.973200327713333613e-23 5.545780409221080731e+01 5.363010897809330402e+01
1.126761457500000000e+09 9.672779999999999490e+00 6.355999999999999872e+00 4.983334641125734947e+02 4.988261628400670133e+02 7.090629748804532334e-23 6.278608169135222952e-23 8.013408621865098169e+00 7.920908985195389995e+00
1.127452165250000000e+09 9.598776000000000863e+00 6.256999999999999673e+00 1.336396341741877052e+02 1.335438406165835090e+02 8.146466878221310212e-23 8.220973214051098846e-23 5.258451169181018514e+00 5.216452257218509914e+00
1.127542730259999990e+09 7.091465000000000352e+00 4.011999999999999567e+00 4.258574458111614263e+02 4.257214685798185201e+02 5.146310095984183582e-23 4.473780103756344005e-23 5.450019935518352554e+01 5.216759425461354738e+01
1.127549487210000038e+09 8.247795999999999239e+00 2.041999999999999815e+00 6.385843849759056639e+02 6.388202876492885025e+02 6.582196527270927827e-23 6.508624166577873332e-23 3.776036551914560224e+00 3.015518622618355238e+00
1.127709816430000067e+09 5.910995999999999917e+00 1.381999999999999895e+00 1.663875865146992794e+02 1.656769729299784899e+02 4.626634680542211718e-23 4.217214899843553427e-23 3.871575598019958164e+01 3.748228076845759915e+01
1.127999986470000029e+09 8.589909000000000461e+00 3.705000000000000071e+00 8.054789293898946880e+02 8.062854983424959983e+02 6.324815254372573505e-23 6.193068040210005578e-23 6.950745062510498506e+00 6.538365447906009820e+00
1.128006947180000067e+09 9.051700000000000301e+00 3.911999999999999922e+00 6.699237630736586198e+02 6.697580377326430607e+02 8.377618199605734397e-23 7.859256876348204445e-23 5.590697605033009943e+00 5.467890472020945580e+00
1.128629189119999886e+09 1.184968499999999914e+01 5.908000000000000362e+00 1.164822748731172766e+02 1.164170543286989954e+02 4.779928159297821226e-23 4.536890639890345376e-23 1.130692876005298331e+01 1.110394177048680042e+01
1.128835565730000019e+09 3.645388000000000073e+00 5.659999999999999476e-01 2.088162075933596782e+02 1.737121908629650022e+02 4.378902391537255151e-23 4.210956578733862802e-23 1.134000495841401523e+01 7.378606015167959775e+00
1.129254375279999971e+09 1.179343199999999925e+01 4.959999999999999964e+00 6.046314830171360200e+02 6.010979472357389568e+02 5.955962617983947303e-23 5.655332679544710265e-23 4.679545477443993740e+00 4.392254496864110180e+00
1.129345825740000010e+09 6.856964999999999755e+00 2.686999999999999833e+00 7.469001235422252876e+02 7.450599008863709969e+02 9.865149955289004774e-23 9.479717790092568195e-23 6.883070162365330091e+00 6.424071543644600091e+00
1.129749636150000095e+09 6.506223000000000312e+00 2.994000000000000217e+00 8.981986138394975114e+02 8.938681957196635040e+02 1.210493892333488991e-22 1.136281154319866048e-22 1.216012618095004605e+01 1.127516329356129887e+01
1.129793145950000048e+09 2.919958999999999971e+00 1.887999999999999901e+00 2.487939522549145579e+02 2.248235092505080104e+02 4.116289514175065010e-23 3.940567133494672360e-23 6.807987812528712368e+01 7.052439215942790440e+01
1.130236030210000038e+09 1.460166100000000000e+01 4.347999999999999865e+00 1.533477306893487935e+02 1.530114420723625130e+02 4.961957298557817332e-23 4.644619617817761223e-23 4.937216040604146983e+00 4.750428920211609451e+00
1.130641570230000019e+09 3.158579000000000025e+00 2.178999999999999826e+00 7.446529100928153184e+02 7.414586662038750546e+02 5.653261301951872002e-23 5.449063954864342909e-23 9.991396511487582899e+00 5.159584366719630388e+00
1.130671043299999952e+09 1.019754900000000042e+01 4.982999999999999652e+00 9.002043007060084392e+02 9.002597232698630023e+02 9.020159641583572507e-23 8.816113469730281608e-23 6.757952421060366532e+01 6.588606827194330151e+01
1.130849425960000038e+09 7.964939000000000213e+00 3.282999999999999918e+00 4.041360999275132144e+02 4.044676080911244753e+02 4.896602095212080400e-23 4.554208661008285905e-23 5.695032927788864896e+01 5.256837455889480282e+01
1.131741748019999981e+09 1.159765299999999932e+01 6.017999999999999794e+00 3.878833410026688853e+02 3.878643313340904797e+02 5.495438275006507739e-23 5.195206182045764315e-23 6.281514356250231401e+01 6.201506428401614812e+01
1.131753686029999971e+09 3.391401999999999806e+00 4.490000000000000102e-01 6.585861864185084187e+02 6.706278138650950496e+02 5.313543330316790997e-23 5.096082884049751373e-23 3.403070207335282760e+01 3.104443193943864898e+01
1.132067288079999924e+09 8.037126999999999910e+00 4.814000000000000057e+00 2.370739832596757424e+02 2.370976250712915032e+02 4.593084885182708713e-23 4.217762597260549771e-23 7.159572798956754980e+01 7.042778812617170558e+01
1.132135579940000057e+09 9.218958000000000652e+00 4.870000000000000107e+00 4.263124007172605729e+02 4.244679778616740009e+02 5.844618675673708750e-23 5.675300205625111202e-23 4.402876306736909662e+00 4.050104089166380206e+00
1.132581987990000010e+09 4.938452999999999982e+00 8.439999999999999725e-01 5.010222482740568921e+02 5.028261360806429821e+02 4.929768401095245304e-23 4.465354001566317271e-23 1.583354855414275519e+01 1.380317124249000038e+01
1.133118897539999962e+09 1.270670600000000050e+01 6.820000000000000284e+00 3.439248831602815244e+02 3.439181534440400014e+02 5.284335444342647587e-23 4.975274259771514484e-23 3.806342334952997675e+01 3.710543988810270122e+01
1.134340358150000095e+09 7.936917000000000222e+00 4.745000000000000107e+00 3.225014326766303157e+02 3.222483795790955128e+02 4.796300659211287606e-23 4.420617933964517316e-23 2.473535021951471080e+01 2.381752154627125151e+01
1.134791160349999905e+09 1.374327899999999936e+01 7.567000000000000171e+00 4.484195165936782246e+02 4.473058015593389882e+02 6.279965843398553029e-23 6.067243460718694221e-23 5.672834365133119228e+00 5.479080081392160295e+00
1.134816841140000105e+09 1.212533600000000078e+01 5.397999999999999687e+00 6.715388834766121136e+02 6.716225610679730380e+02 8.845632770488675126e-23 8.692427345555473529e-23 3.473275264363020653e+01 3.342670643650549778e+01
1.134927089980000019e+09 9.202579000000000065e+00 5.299999999999999822e+00 1.154398354031312266e+02 1.154005004441864912e+02 5.684550673938382798e-23 5.482757957437611419e-23 4.671099342084312411e+01 4.570083670658439701e+01
